event_id,batch,context,model,persona,intervention,query,document,lexical_overlap,ambiguity,boundary_distance,reference_label,judge_label,disagreement,semantic_cluster
sim-000000,0,policy,lenient_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 0,candidate near a protected tier boundary; overlap 8; frame 0,0.8630060313736592,0.5388884629953343,0.15562888430645816,0,0,0,0
sim-004839,19,ambiguous,cautious_judge,neutral,independent_first,interpret a multi-meaning information need; case 29,contextual passage using an alternate sense; overlap 7; frame 13,0.7379698464883703,0.8048022228127364,0.26565427909067546,1,0,1,3
sim-004840,19,ambiguous,cautious_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 30,contextual passage using an alternate sense; overlap 8; frame 14,0.8450169380805719,0.7956485498579666,0.6660161716667048,0,0,0,3
sim-004841,19,ambiguous,cautious_judge,efficiency_focused,label,interpret a multi-meaning information need; case 31,contextual passage using an alternate sense; overlap 4; frame 15,0.4868870246542432,0.86395738662738,0.7871531837451196,0,1,1,3
sim-004842,19,ambiguous,cautious_judge,neutral,independent_first,interpret a multi-meaning information need; case 32,contextual passage using an alternate sense; overlap 4; frame 16,0.49849060956754376,0.6170428153826462,0.89880907638137,0,0,0,3
sim-004843,19,routine,policy_brittle_judge,efficiency_focused,explanation,find a routine service option; case 33,standard service details and operating hours; overlap 2; frame 17,0.2801515913771146,0.37190847973139185,0.8244843872280039,0,0,0,5
sim-004844,19,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 34,descriptive definition with applied examples; overlap 1; frame 18,0.1481796309463771,0.5251884701425561,0.8142958225904011,0,0,0,7
sim-004845,19,definition,lenient_judge,neutral,label,define the requested technical term; case 35,descriptive definition with applied examples; overlap 1; frame 0,0.1772726707256952,0.16359032378011706,0.7654060501056472,1,1,0,7
sim-004846,19,ambiguous,policy_brittle_judge,neutral,independent_first,interpret a multi-meaning information need; case 36,contextual passage using an alternate sense; overlap 7; frame 1,0.7394335082080431,0.6554726974228398,0.48923426075170473,0,0,0,3
sim-004847,19,definition,cautious_judge,accessibility_focused,label,define the requested technical term; case 0,descriptive definition with applied examples; overlap 7; frame 2,0.7625257655968908,0.27754863716137473,0.32552307331493113,1,1,0,2
sim-004848,19,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 1,standard service details and operating hours; overlap 6; frame 3,0.6174166038512419,0.0,0.8359902488462695,0,0,0,4
sim-004849,19,routine,lenient_judge,accessibility_focused,explanation,find a routine service option; case 2,standard service details and operating hours; overlap 3; frame 4,0.3573622160171301,0.02845355771754285,0.7080592901689607,0,0,0,4
sim-004850,19,routine,lenient_judge,neutral,label,find a routine service option; case 3,standard service details and operating hours; overlap 6; frame 5,0.6311614990769372,0.0,0.42718856027260393,1,1,0,4
sim-004851,19,definition,cautious_judge,accessibility_focused,independent_first,define the requested technical term; case 4,descriptive definition with applied examples; overlap 8; frame 6,0.8319914766108163,0.4291062767315755,0.7562677204353626,1,1,0,2
sim-004852,19,definition,lenient_judge,efficiency_focused,independent_first,define the requested technical term; case 5,descriptive definition with applied examples; overlap 7; frame 7,0.747312392628856,0.4890076908720449,0.3167132875139973,0,0,0,2
sim-004853,19,definition,lenient_judge,accessibility_focused,independent_first,define the requested technical term; case 6,descriptive definition with applied examples; overlap 2; frame 8,0.294591914950218,0.21481343605200867,0.7016307833565667,0,0,0,2
sim-004854,19,policy,lenient_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 7,candidate near a protected tier boundary; overlap 6; frame 9,0.6014597560832584,0.6564915198688653,0.07528594771574586,1,1,0,0
sim-004855,19,routine,cautious_judge,efficiency_focused,independent_first,find a routine service option; case 8,standard service details and operating hours; overlap 9; frame 10,0.9565604318166737,0.14391896551730712,0.7017111562120267,1,1,0,4
sim-004856,19,policy,lenient_judge,efficiency_focused,label,apply a strict priority-tier policy; case 9,candidate near a protected tier boundary; overlap 4; frame 11,0.4095149532557991,0.8183042921715395,0.21130769882552397,1,0,1,0
sim-004857,19,policy,lenient_judge,neutral,explanation,apply a strict priority-tier policy; case 10,candidate near a protected tier boundary; overlap 3; frame 12,0.39417965574501074,0.5486144653301732,0.4359834342635093,1,0,1,6
sim-004858,19,routine,lenient_judge,neutral,independent_first,find a routine service option; case 11,standard service details and operating hours; overlap 3; frame 13,0.37829859789780085,0.23021206524120033,0.5390011141794742,1,1,0,5
sim-004859,19,policy,cautious_judge,accessibility_focused,label,apply a strict priority-tier policy; case 12,candidate near a protected tier boundary; overlap 5; frame 14,0.5596111235254925,0.7794980587223458,0.07489020049486986,1,0,1,6
sim-004860,19,routine,policy_brittle_judge,efficiency_focused,explanation,find a routine service option; case 13,standard service details and operating hours; overlap 6; frame 15,0.6573780005993024,0.08322025623374393,0.6025496879990225,1,1,0,1
sim-004861,19,routine,policy_brittle_judge,accessibility_focused,explanation,find a routine service option; case 14,standard service details and operating hours; overlap 7; frame 16,0.757385883695135,0.0,0.7116786968755485,1,1,0,5
sim-004862,19,routine,lenient_judge,accessibility_focused,explanation,find a routine service option; case 15,standard service details and operating hours; overlap 8; frame 17,0.8481267114486135,0.0021437682920993906,0.48857455888329715,1,1,0,1
sim-004863,19,ambiguous,lenient_judge,accessibility_focused,independent_first,interpret a multi-meaning information need; case 16,contextual passage using an alternate sense; overlap 7; frame 18,0.7368687482876067,0.7471473114127707,0.3886993032798492,0,0,0,3
sim-004864,19,policy,policy_brittle_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 17,candidate near a protected tier boundary; overlap 4; frame 0,0.43788879695540356,0.4144058072919538,0.5100953437766175,1,1,0,6
sim-004865,19,definition,policy_brittle_judge,neutral,label,define the requested technical term; case 18,descriptive definition with applied examples; overlap 4; frame 1,0.4964081580642096,0.3357683527887442,0.5249478952950662,0,1,1,7
sim-004866,19,definition,lenient_judge,efficiency_focused,explanation,define the requested technical term; case 19,descriptive definition with applied examples; overlap 2; frame 2,0.2425686692684438,0.5622819158006739,0.719198154106955,0,0,0,7
sim-004867,19,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 20,descriptive definition with applied examples; overlap 7; frame 3,0.7391750132460561,0.4728846019945829,0.7659828428149703,1,1,0,7
sim-004868,19,definition,policy_brittle_judge,neutral,label,define the requested technical term; case 21,descriptive definition with applied examples; overlap 5; frame 4,0.5172769246028004,0.4063201378819812,0.14329977017129222,0,1,1,7
sim-004869,19,ambiguous,policy_brittle_judge,accessibility_focused,label,interpret a multi-meaning information need; case 22,contextual passage using an alternate sense; overlap 7; frame 5,0.7237916073687186,0.7487327393415649,0.686549681220133,1,1,0,3
sim-004870,19,ambiguous,cautious_judge,neutral,independent_first,interpret a multi-meaning information need; case 23,contextual passage using an alternate sense; overlap 5; frame 6,0.581530302599578,0.7100663720422882,0.8713990647179835,1,1,0,3
sim-004871,19,ambiguous,cautious_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 24,contextual passage using an alternate sense; overlap 2; frame 7,0.23532327708814554,0.8520074127531474,0.7154747664912173,0,0,0,3
sim-004872,19,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 25,standard service details and operating hours; overlap 4; frame 8,0.41799409927506603,0.15033683482048898,0.5951687749785156,0,0,0,5
sim-004873,19,routine,lenient_judge,neutral,explanation,find a routine service option; case 26,standard service details and operating hours; overlap 2; frame 9,0.20896877836965813,0.4039464219631602,0.5693537511223525,0,0,0,5
sim-004874,19,ambiguous,lenient_judge,accessibility_focused,label,interpret a multi-meaning information need; case 27,contextual passage using an alternate sense; overlap 2; frame 10,0.2820783997074747,0.7718945572221483,0.743087721736716,0,0,0,3
sim-004875,19,definition,lenient_judge,accessibility_focused,explanation,define the requested technical term; case 28,descriptive definition with applied examples; overlap 2; frame 11,0.2710482419383586,0.5587844813745761,0.7875486903643212,0,0,0,7
sim-004876,19,routine,lenient_judge,efficiency_focused,independent_first,find a routine service option; case 29,standard service details and operating hours; overlap 5; frame 12,0.5474330491523067,0.1696516276637441,0.5544620588452024,1,1,0,5
sim-004877,19,policy,policy_brittle_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 30,candidate near a protected tier boundary; overlap 1; frame 13,0.1359292394429088,0.6855069583047569,0.43195172830833994,1,0,1,6
sim-004878,19,routine,policy_brittle_judge,efficiency_focused,label,find a routine service option; case 31,standard service details and operating hours; overlap 2; frame 14,0.2668550583646247,0.15444073051641666,0.6774924351115423,0,1,1,5
sim-004879,19,routine,policy_brittle_judge,accessibility_focused,label,find a routine service option; case 32,standard service details and operating hours; overlap 4; frame 15,0.47229087891110205,0.026860230585790276,0.7597090261131751,0,0,0,1
sim-004880,19,routine,cautious_judge,accessibility_focused,explanation,find a routine service option; case 33,standard service details and operating hours; overlap 8; frame 16,0.8509701829975783,0.012209944522690114,0.9297470080780234,0,0,0,5
sim-004881,19,ambiguous,cautious_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 34,contextual passage using an alternate sense; overlap 5; frame 17,0.5937728580558017,1.0,0.6424774093936567,0,1,1,3
sim-004882,19,definition,lenient_judge,neutral,label,define the requested technical term; case 35,descriptive definition with applied examples; overlap 0; frame 18,0.07044576477972843,0.33706542631913267,0.7642806270173708,0,0,0,7
sim-004883,19,ambiguous,cautious_judge,accessibility_focused,label,interpret a multi-meaning information need; case 36,contextual passage using an alternate sense; overlap 4; frame 0,0.428645823297327,0.8487108744197809,0.6969177820474141,0,0,0,3
sim-004884,19,policy,lenient_judge,efficiency_focused,label,apply a strict priority-tier policy; case 0,candidate near a protected tier boundary; overlap 7; frame 1,0.713557584549123,0.5694910959035367,0.0719092252315591,1,1,0,0
sim-004885,19,definition,lenient_judge,efficiency_focused,label,define the requested technical term; case 1,descriptive definition with applied examples; overlap 2; frame 2,0.21136275630536616,0.3111529135251983,0.5277282149785893,0,0,0,2
sim-004886,19,routine,policy_brittle_judge,efficiency_focused,independent_first,find a routine service option; case 2,standard service details and operating hours; overlap 7; frame 3,0.7921480786553045,0.0,0.5423137949013979,0,0,0,4
sim-004887,19,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 3,standard service details and operating hours; overlap 4; frame 4,0.48081262497850014,0.23663316557683994,0.848913753865415,0,0,0,4
sim-004888,19,ambiguous,cautious_judge,accessibility_focused,label,interpret a multi-meaning information need; case 4,contextual passage using an alternate sense; overlap 7; frame 5,0.71164517169659,0.9266337426623095,0.8826002462998456,0,1,1,3
sim-004889,19,ambiguous,policy_brittle_judge,neutral,explanation,interpret a multi-meaning information need; case 5,contextual passage using an alternate sense; overlap 2; frame 6,0.2770160511329802,0.9805509831323012,0.8761930172483537,1,1,0,3
